,rt_total,delay,perceivedTime,pTemporalErrorMs,pTemporalError,delayS,physicalDelay,physicalDelayMs,target.started,distractor.started,participant,congruency,expectation,isTrial,participant,stim_color,responsePointer.started,responsePointer.stopped,responseStarted,responseStarted
2323,1.041609699997934,167.0,1.22697,18.59380000343558,0.01859380000343558,0.167,0.19970320000720698,199.703200007207,1.2083761999965643,1.4080794000037713,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291398200002732,3.3330079000006663,2.291398200002732,2.291398200002732
2324,2.483267799994792,300.0,1.25539,196.84589999970981,0.1968458999997098,0.3,0.3334628000011435,333.4628000011435,1.0585441000002902,1.3920069000014337,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.29180420000921,4.775072000004002,2.29180420000921,2.29180420000921
2325,,300.0,,,,0.3,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2326,,300.0,,,,0.3,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2327,,300.0,,,,0.3,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2328,,300.0,,,,0.3,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2329,0.866336200007936,300.0,0.74723,130.70990000329442,0.1307099000032944,0.3,0.33341900000232283,333.41900000232283,0.6165200999967055,0.9499390999990284,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2917606999981217,3.1580969000060577,2.2917606999981217,2.2917606999981217
2330,0.7666693999926792,-33.0,1.63074,89.04969999951784,0.08904969999951784,-0.033,-0.06689810000534613,-66.89810000534612,1.5416903000004822,1.474792199995136,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291516099998262,3.058185499990941,2.416766099995584,2.416766099995584
2331,3.2503772000054596,33.0,0.7535,36.67960001004389,0.03667960001004389,0.033,0.06680450000567362,66.80450000567362,0.7168203999899561,0.7836248999956297,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2912572999921395,5.541634499997599,2.2912572999921395,2.2912572999921395
2332,0.9582640000007814,167.0,0.41198,136.9241000021762,0.1369241000021762,0.167,0.20002480001130607,200.02480001130607,0.2750558999978238,0.4750807000091299,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291924100005417,3.2501881000061985,2.524858300006599,2.524858300006599
2333,0.8663663000043011,100.0,1.40612,131.59479999775513,0.13159479999775514,0.1,0.13329329999396555,133.29329999396555,1.274525200002245,1.4078184999962104,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.291785299996264,3.158151600000565,2.458202800000436,2.458202800000436
2334,1.1172054000053326,-300.0,1.51307,154.52459998690048,0.1545245999869005,-0.3,-0.3335613000090234,-333.5613000090234,1.3585454000130994,1.024984100004076,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2912075000058394,3.408412900011172,2.6667014000122435,2.6667014000122435
2335,3.6751861999946414,-33.0,1.58371,-74.7467000099924,-0.0747467000099924,-0.033,-0.06667370001378004,-66.67370001378004,1.6584567000099923,1.5917829999962123,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2917230000020936,5.966909199996735,3.250044400003389,3.250044400003389
2336,1.1248926999978721,-33.0,1.52285,-10.733500000531748,-0.010733500000531748,-0.033,-0.06666399999812689,-66.66399999812688,1.5335835000005318,1.466919500002405,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.29170570000133,3.4165983999992022,2.7249540999910096,2.7249540999910096
2337,2.2337439999973867,-167.0,1.40723,7.8094999946374255,0.0078094999946374255,-0.167,-0.19962830000440568,-199.62830000440567,1.3994205000053626,1.1997922000009569,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.2912858000054257,4.525029800002812,2.624672999998438,2.624672999998438
2338,1.7331989999947837,-300.0,0.66685,183.68700000285176,0.18368700000285176,-0.3,-0.33333419999689795,-333.33419999689795,0.4831629999971483,0.1498288000002503,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2916049000050407,4.024803899999824,2.3081188000069237,2.3081188000069237
2339,1.649867799991625,-233.0,0.63178,206.5719999994338,0.20657199999943382,-0.233,-0.2666222999978345,-266.6222999978345,0.4252080000005662,0.1585857000027317,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291886300008628,3.941754100000253,2.6251952000020538,2.6251952000020538
2340,1.2831778999970993,-100.0,0.40292,102.99399999303749,0.10299399999303749,-0.1,-0.13324239999928972,-133.24239999928972,0.2999260000069625,0.1666836000076728,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.29177530000743,3.574953200004529,2.6748110000044107,2.6748110000044107
2341,1.2499195999989756,-300.0,0.77521,108.44299999756268,0.10844299999756268,-0.3,-0.3331691000057618,-333.1691000057618,0.6667670000024373,0.3335978999966755,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2916931999934604,3.541612799992436,2.4500631999981124,2.4500631999981124
2342,1.6745666999922832,-300.0,1.53759,154.4627000040235,0.1544627000040235,-0.3,-0.32486490000155754,-324.86490000155754,1.3831272999959765,1.058262399994419,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.29161749999912,3.966184199991403,2.516330999991624,2.516330999991624
2343,1.741765500002657,-233.0,1.51503,-26.65989999743634,-0.026659899997436343,-0.233,-0.26654229999985546,-266.54229999985546,1.5416898999974364,1.275147599997581,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2915748999948846,4.033340399997542,2.566534999990836,2.566534999990836
2344,1.5834247000020696,-233.0,1.6802,80.62030000768128,0.08062030000768128,-0.233,-0.26659929999732435,-266.59929999732435,1.5995796999923186,1.3329803999949943,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291457100000116,3.8748818000021856,2.558244599989848,2.558244599989848
2345,2.0749299000017345,-33.0,0.99163,-158.22149999847633,-0.15822149999847634,-0.033,-0.06641109999327455,-66.41109999327455,1.1498514999984764,1.0834404000052018,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291614900008426,4.3665448000101605,2.741493800000171,2.741493800000171
2346,1.6999899999937047,-300.0,0.75,191.73220000811853,0.19173220000811853,-0.3,-0.33325409999815747,-333.25409999815747,0.5582677999918815,0.225013699993724,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2915463999961503,3.991536399989855,2.499725499990745,2.499725499990745
2347,1.6665901999949697,300.0,1.0,-41.44449999148492,-0.04144449999148492,0.3,0.3338129000039771,333.8129000039771,1.041444499991485,1.375257399995462,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2917951999988877,3.9583853999938574,2.358382399994298,2.358382399994298
2348,1.649810800008709,-33.0,1.65624,-67.95269999954856,-0.06795269999954856,-0.033,-0.06640650000190362,-66.40650000190362,1.7241926999995485,1.6577861999976449,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291425999996136,3.941236800004845,2.774769199997536,2.774769199997536
2349,1.4324151000037095,167.0,0.38433,-157.6748000087263,-0.1576748000087263,0.167,0.19987219999893568,199.87219999893568,0.5420048000087263,0.741877000007662,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.2929009000072256,3.725316000010935,2.2929009000072256,2.2929009000072256
2350,1.458696299989242,100.0,1.63813,13.219799999841797,0.013219799999841797,0.1,0.13350110000465087,133.50110000465088,1.6249102000001583,1.7584113000048092,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.2911776000109967,3.749873900000239,2.524832700000843,2.524832700000843
2351,3.2587843999936013,33.0,0.62405,7.559799998137162,0.007559799998137162,0.033,0.06672790000448003,66.72790000448003,0.6164902000018628,0.6832181000063429,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2910894000087865,5.549873800002388,2.6746351000037976,2.6746351000037976
2352,5.124895100001595,-100.0,0.65723,-25.794300000397506,-0.025794300000397508,-0.1,-0.1331025999970734,-133.1025999970734,0.6830243000003975,0.5499217000033241,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2916837000084342,7.416578800010029,2.7332982000079937,2.7332982000079937
2353,0.883524100005161,33.0,0.97354,-151.46829999044076,-0.15146829999044076,0.033,0.06672580000304151,66.72580000304151,1.1250082999904407,1.1917340999934822,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291488099988783,3.175012199993944,2.291488099988783,2.291488099988783
2354,,167.0,,,,0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2355,,167.0,,,,0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2356,,167.0,,,,0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2357,,167.0,,,,0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2358,0.8254277000087313,167.0,0.87975,-95.04189999285163,-0.09504189999285162,0.167,0.2002368999965255,200.2368999965255,0.9747918999928517,1.1750287999893771,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2911314999946626,3.116559200003394,2.2911314999946626,2.2911314999946626
2359,2.9500016999954823,-167.0,0.55528,230.172800001544,0.230172800001544,-0.167,-0.1998198999935994,-199.8198999935994,0.325107199998456,0.1252873000048566,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291523000007146,5.241524700002628,2.6082419000013037,2.6082419000013037
2360,2.6745611000078497,300.0,0.6756,133.6953999975463,0.13369539999754632,0.3,0.33332909998716787,333.32909998716787,0.5419046000024537,0.8752336999896215,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2920578999910504,4.9666189999989,2.2920578999910504,2.2920578999910504
2361,1.5912778000056282,233.0,0.71626,16.49079999955372,0.016490799999553718,0.233,0.26646210000035353,266.46210000035353,0.6997692000004463,0.9662313000007998,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291908600003808,3.883186400009436,2.575165200003539,2.575165200003539
2362,2.233191599996644,-167.0,0.57798,-163.8718000049516,-0.1638718000049516,-0.167,-0.20010190000175498,-200.10190000175498,0.7418518000049517,0.5417499000031967,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291555400006473,4.524747000003117,2.7501103000104195,2.7501103000104195
2363,1.46652199998789,-300.0,1.45072,9.066500009065503,0.009066500009065503,-0.3,-0.3255242999875918,-325.5242999875918,1.4416534999909345,1.1161292000033427,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291729000004125,3.758250999992015,2.91659079999954,2.91659079999954
2364,1.316406800004188,-167.0,1.54454,11.265800011772908,0.011265800011772908,-0.167,-0.20031689999450442,-200.3168999945044,1.5332741999882271,1.3329572999937227,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.2918919999938225,3.6082987999980105,2.458429199992679,2.458429199992679
2365,3.2832480000070063,-100.0,1.49316,10.304199999165542,0.010304199999165542,-0.1,-0.13295239998842612,-132.95239998842612,1.4828558000008345,1.3499034000124084,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291849100001855,5.575097100008861,4.583475000006729,4.583475000006729
2366,2.3415486000012606,-33.0,0.44672,113.2513999983482,0.11325139999834821,-0.033,-0.05858399999851832,-58.58399999851832,0.3334686000016518,0.2748846000031335,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.292038200001116,4.6335868000023765,2.633715499992832,2.633715499992832
2367,0.9001222999941088,300.0,0.56525,-109.91379999869966,-0.10991379999869966,0.3,0.3332063000125345,333.2063000125345,0.6751637999986997,1.0083701000112342,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291588600011892,3.191710900006001,2.4750337000004947,2.4750337000004947
2368,1.3247294999891892,100.0,1.59416,-14.041199996983611,-0.014041199996983611,0.1,0.1333472999976948,133.3472999976948,1.6082011999969836,1.7415484999946784,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291702400005306,3.6164318999944953,2.5916735000064364,2.5916735000064364
2369,2.9417728000116767,167.0,0.46915,-38.902699995459976,-0.03890269999545998,0.167,0.19959519999974873,199.59519999974873,0.50805269999546,0.7076478999952087,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2915455999900587,5.233318400001735,2.9998068999993848,2.9998068999993848
2370,1.2331510999938473,167.0,1.54613,-29.13519999373704,-0.029135199993737038,0.167,0.20013040000048932,200.13040000048932,1.575265199993737,1.7753955999942264,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.291873800000758,3.525024899994605,2.417105000000447,2.417105000000447
2371,1.3084531999920728,100.0,0.16006,1.7453999951854982,0.0017453999951854982,0.1,0.13379720000375528,133.79720000375528,0.1583146000048145,0.2921118000085698,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.292280000008759,3.600733200000832,2.567215800008853,2.567215800008853
2372,3.0074263000133215,-33.0,0.42083,-3.4505999965639966,-0.0034505999965639966,-0.033,-0.06667460000608116,-66.67460000608116,0.424280599996564,0.3576059999904828,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.292034699989017,5.2994610000023386,2.300036699991324,2.300036699991324
2373,1.4998564999987138,-300.0,1.74442,-22.10569998987011,-0.02210569998987011,-0.3,-0.3331366999918828,-333.1366999918828,1.7665256999898702,1.4333889999979874,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.291814099997282,3.791670599995996,2.291814099997282,2.291814099997282
2374,1.9245391000004015,167.0,0.43972,106.5224999962654,0.1065224999962654,0.167,0.2000698000047123,200.0698000047123,0.3331975000037346,0.5332673000084469,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.29159079999954,4.216129899999942,2.966481900002691,2.966481900002691
2375,1.1082377000129782,233.0,0.60835,74.87339999855025,0.07487339999855025,0.233,0.2661936000076821,266.1936000076821,0.5334766000014497,0.7996702000091318,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291777699996601,3.400015400009579,2.6835705999983475,2.6835705999983475
2376,2.3580045999988215,-167.0,1.70483,129.37089999955597,0.12937089999955598,-0.167,-0.20003300000098578,-200.0330000009858,1.575459100000444,1.3754260999994583,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2915670999936992,4.649571699992521,2.458583699990413,2.458583699990413
2377,3.1998113000008743,300.0,1.56978,120.19060000075955,0.12019060000075954,0.3,0.3331793999968795,333.1793999968795,1.4495893999992404,1.78276879999612,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291000500001246,5.49081180000212,2.724360299995169,2.724360299995169
2378,2.8663476999936393,233.0,0.56899,52.55480000074952,0.052554800000749524,0.233,0.2668249999987893,266.8249999987893,0.5164351999992505,0.7832601999980398,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291827799999737,5.158175499993376,2.766128999995999,2.766128999995999
2379,5.941227000002982,-233.0,0.77051,-87.40549998975821,-0.08740549998975822,-0.233,-0.26639379998960067,-266.39379998960067,0.8579154999897582,0.5915217000001576,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291563499995391,8.232790499998373,2.4746137999900384,2.4746137999900384
2380,1.4004050999938045,300.0,1.05625,-160.77270000241705,-0.16077270000241706,0.3,0.3330151999980444,333.0151999980444,1.217022700002417,1.5500379000004614,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291191500000423,3.6915965999942273,2.291191500000423,2.291191500000423
2381,1.1164332999906037,100.0,1.13157,-202.14889998670694,-0.20214889998670693,0.1,0.13283130001218502,132.831300012185,1.333718899986707,1.466550199998892,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291838799996185,3.408272099986789,2.291838799996185,2.291838799996185
2382,,233.0,,,,0.233,,,,,marika_expectedh2,unmet,0.1999999999999999,fam,marika_expectedh2,green,,,,
2383,,233.0,,,,0.233,,,,,marika_expectedh2,unmet,0.1999999999999999,fam,marika_expectedh2,green,,,,
2384,,233.0,,,,0.233,,,,,marika_expectedh2,unmet,0.1999999999999999,fam,marika_expectedh2,green,,,,
2385,,233.0,,,,0.233,,,,,marika_expectedh2,unmet,0.1999999999999999,fam,marika_expectedh2,green,,,,
2386,0.9499160999985179,233.0,0.74303,10.019600000670149,0.010019600000670148,0.233,0.26666779999504797,266.667799995048,0.7330103999993298,0.9996781999943778,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.2914996999897994,3.2414157999883173,2.2914996999897994,2.2914996999897994
2387,4.141239599994151,300.0,1.56318,155.62039999612142,0.15562039999612143,0.3,0.32554479999816976,325.54479999816976,1.4075596000038786,1.7331044000020484,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291434600003413,6.432674199997564,2.299991499996395,2.299991499996395
2388,0.6582809999963501,-33.0,1.09933,-175.5299000042305,-0.17552990000423052,-0.033,-0.0583459000044968,-58.3459000044968,1.2748599000042304,1.2165139999997336,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291457300001639,2.949738299997989,2.291457300001639,2.291457300001639
2389,1.0501619999995455,-100.0,0.7277,-47.748399988817965,-0.04774839998881797,-0.1,-0.13337280000268947,-133.37280000268947,0.775448399988818,0.6420755999861285,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2921797999879345,3.34234179998748,2.2921797999879345,2.2921797999879345
2390,2.3910635000065668,33.0,1.66375,-145.06049999152305,-0.14506049999152304,0.033,0.06670390001090731,66.70390001090732,1.808810499991523,1.8755144000024304,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291989299992565,4.683052799999132,2.841488299993216,2.841488299993216
2391,1.1664756999962265,100.0,0.70844,-142.03849999682515,-0.14203849999682516,0.1,0.1250397999974665,125.0397999974665,0.8504784999968251,0.9755182999942916,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.292295599996578,3.4587712999928044,2.4504561999929138,2.4504561999929138
2392,1.1417798000038601,-33.0,1.14446,-172.21610000295095,-0.17221610000295096,-0.033,-0.06673679999948945,-66.73679999948945,1.316676100002951,1.2499393000034615,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291554299998097,3.4333341000019573,2.2997667000017827,2.2997667000017827
2393,2.925028700003167,100.0,1.36256,-12.748100003167062,-0.012748100003167062,0.1,0.13300980000349205,133.00980000349205,1.375308100003167,1.508317900006659,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.291857200005325,5.216885900008492,2.291857200005325,2.291857200005325
2394,2.8248738999973284,-167.0,0.82005,-13.7812999985647,-0.0137812999985647,-0.167,-0.20019180000235792,-200.19180000235792,0.8338312999985646,0.6336394999962067,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2921186000021407,5.116992499999469,2.650210799998604,2.650210799998604
2395,1.966827099997317,233.0,0.71554,-176.196999998102,-0.176196999998102,0.233,0.2665922000014689,266.5922000014689,0.891736999998102,1.1583291999995708,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.291626899997937,4.258453999995254,2.7416051999898627,2.7416051999898627
2396,1.3078112999937725,167.0,0.27886,45.896699995514986,0.04589669999551499,0.167,0.20017779999761848,200.17779999761848,0.232963300004485,0.4331411000021035,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2913378000084776,3.59914910000225,2.6413674000068568,2.6413674000068568
2397,1.2914537000033306,33.0,1.56079,77.56049999125293,0.07756049999125292,0.033,0.06677279999712482,66.77279999712482,1.483229500008747,1.5500023000058718,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.2915299000014784,3.582983600004809,2.42467310000211,2.42467310000211
2398,1.8330164999933913,233.0,1.60002,16.783699991861354,0.016783699991861356,0.233,0.26670480000029784,266.70480000029784,1.5832363000081386,1.8499411000084365,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291501600004267,4.124518099997658,2.841561000008369,2.841561000008369
2399,1.2417659999919124,-300.0,1.64109,-34.084699994386234,-0.034084699994386236,-0.3,-0.33337639999808744,-333.37639999808744,1.6751746999943862,1.3417982999962987,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2917244999989634,3.533490499990876,2.3753140999906464,2.3753140999906464
2400,10.599811399995815,33.0,1.59571,12.502899995925798,0.012502899995925798,0.033,0.058615400004782714,58.615400004782714,1.5832071000040742,1.6418225000088569,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291535299998941,12.891346699994756,2.791362999996636,2.791362999996636
2401,1.208049399996526,33.0,1.47675,-14.427900010370642,-0.014427900010370642,0.033,0.06661759999406058,66.61759999406058,1.4911779000103706,1.5577955000044312,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291625900004874,3.4996753000014,2.5997371999983443,2.5997371999983443
2402,1.3671415999997412,-300.0,0.64989,-17.39520000469874,-0.01739520000469874,-0.3,-0.3253568000072846,-325.3568000072846,0.6672852000046987,0.3419283999974141,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291358700007549,3.65850030000729,2.56690069999604,2.56690069999604
2403,3.3580898999935016,233.0,1.12848,-180.16180000207837,-0.18016180000207838,0.233,0.2583012999966743,258.3012999966743,1.3086418000020783,1.5669430999987526,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2919030000048224,5.649992899998324,2.2919030000048224,2.2919030000048224
2404,0.8666745999944396,33.0,0.88348,-82.82280000681519,-0.08282280000681519,0.033,0.06660049999481998,66.60049999481998,0.9663028000068152,1.0329033000016352,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291728600001079,3.1584031999955187,2.574983099999372,2.574983099999372
2405,2.5584525000012945,167.0,0.5696,11.534700007550413,0.011534700007550414,0.167,0.2000642000057269,200.0642000057269,0.5580652999924496,0.7581294999981765,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.291376900000614,4.849829400001909,2.7416361999930814,2.7416361999930814
2406,1.683228900001268,100.0,0.72215,-61.2538000000874,-0.0612538000000874,0.1,0.132929500003229,132.929500003229,0.7834038000000874,0.9163333000033164,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2917509999970207,3.9749798999982886,3.0084208000043877,3.0084208000043877
2407,1.4584616999927675,167.0,0.83191,-34.15460000621151,-0.03415460000621151,0.167,0.19991189999564085,199.91189999564085,0.8660646000062115,1.0659765000018524,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2914636000059545,3.749925299998722,2.2914636000059545,2.2914636000059545
2408,1.6831354999885662,-100.0,0.61199,-179.61450000199486,-0.17961450000199486,-0.1,-0.13324529999226797,-133.24529999226797,0.7916045000019949,0.6583592000097269,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291772200012929,3.974907700001495,3.216608400005498,3.216608400005498
2409,31.599922599998536,167.0,0.25924,1.028800005451802,0.001028800005451802,0.167,0.1998172000021441,199.8172000021441,0.2582111999945482,0.4580283999966923,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291354100001626,33.89127670000016,2.291354100001626,2.291354100001626
2410,,-167.0,,,,-0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2411,,-167.0,,,,-0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2412,,-167.0,,,,-0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2413,,-167.0,,,,-0.167,,,,,marika_expectedh2,met,0.8,fam,marika_expectedh2,red,,,,
2414,1.3250079999997975,233.0,1.57656,168.10439999838357,0.16810439999838356,0.233,0.26646919999620877,266.4691999962088,1.4084556000016164,1.6749247999978252,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2914412999962224,3.61644929999602,2.641053600003943,2.641053600003943
2415,0.6912432999961311,233.0,1.18433,-65.6429999981354,-0.06564299999813539,0.233,0.26684940000995994,266.84940000995994,1.2499729999981355,1.5168224000080954,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291660500006401,2.982903800002532,2.291660500006401,2.291660500006401
2416,1.299795300001278,300.0,1.0696,44.42970000419311,0.04442970000419311,0.3,0.33338730000832584,333.38730000832584,1.025170299995807,1.3585576000041328,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.29165159999684,3.591446899998118,2.29165159999684,2.29165159999684
2417,1.216582499997457,-167.0,0.23177,-176.5488000076916,-0.1765488000076916,-0.167,-0.1997935999970651,-199.79359999706512,0.4083188000076916,0.2085252000106265,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291763100001845,3.508345599999302,2.2999322000105167,2.2999322000105167
2418,0.874815100003616,33.0,0.71389,-11.341300006271315,-0.011341300006271315,0.033,0.06693169999925885,66.93169999925885,0.7252313000062713,0.7921630000055302,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.292067899994436,3.166882999998052,2.417110499998671,2.417110499998671
2419,1.0416523000021694,-167.0,0.24091,-134.1053000000864,-0.1341053000000864,-0.167,-0.2001110000128392,-200.1110000128392,0.3750153000000864,0.1749042999872472,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291360299990629,3.333012599992798,2.291360299990629,2.291360299990629
2420,1.474814400004107,300.0,0.37112,154.8442000096012,0.1548442000096012,0.3,0.33344890001171734,333.44890001171734,0.2162757999903988,0.5497247000021162,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291448899995885,3.766263299999992,2.591549899996608,2.591549899996608
2421,1.2666303000005432,300.0,0.62567,17.340400000293688,0.017340400000293688,0.3,0.3334793000103673,333.4793000103673,0.6083295999997063,0.9418089000100736,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291713600003277,3.55834390000382,2.52497630000289,2.52497630000289
2422,0.7999896999972407,100.0,1.70015,50.29070000033853,0.05029070000033853,0.1,0.13337789999786787,133.37789999786787,1.6498592999996615,1.7832371999975294,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2913610999967204,3.091350799993961,2.2913610999967204,2.2913610999967204
2423,1.124411900003906,-33.0,0.5074,-159.47000000092672,-0.1594700000009267,-0.033,-0.06679889999213628,-66.79889999213628,0.6668700000009267,0.6000711000087904,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291798500009463,3.416210400013369,2.299897500008228,2.299897500008228
2424,1.7992775000020629,233.0,0.68373,92.06679999923328,0.09206679999923328,0.233,0.2667024999973364,266.7024999973364,0.5916632000007667,0.8583656999981031,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291723699992872,4.091001199994935,2.291723699992872,2.291723699992872
2425,1.657680799995433,300.0,0.75,49.9541000026511,0.0499541000026511,0.3,0.33282840000174474,332.82840000174474,0.7000458999973489,1.0328742999990936,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291595600006985,3.949276400002418,2.741475700007868,2.741475700007868
2426,1.016468800007715,100.0,0.84226,0.4979000028595415,0.0004979000028595415,0.1,0.13350239999999758,133.50239999999758,0.8417620999971405,0.975264499997138,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.291761599990423,3.3082303999981377,2.6831895999930566,2.6831895999930566
2427,3.4331294000003254,-167.0,1.35043,116.94329999731411,0.11694329999731412,-0.167,-0.1996778000029733,-199.6778000029733,1.233486700002686,1.0338088999997126,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2919583000038983,5.725087700004224,2.2919583000038983,2.2919583000038983
2428,0.8994045999861555,33.0,0.21918,69.1821000072593,0.0691821000072593,0.033,0.0666360000032,66.6360000032,0.1499978999927407,0.2166338999959407,marika_expectedh2,met,0.8,trial,marika_expectedh2,red,2.2919050000054995,3.191309599991655,2.2919050000054995,2.2919050000054995
2429,1.2080335000064228,300.0,1.06331,46.523100000284586,0.04652310000028459,0.3,0.333427000005031,333.427000005031,1.0167868999997154,1.3502139000047464,marika_expectedh2,unmet,0.1999999999999999,trial,marika_expectedh2,green,2.292120900005102,3.500154400011525,2.300039800000377,2.300039800000377
